sample_index,timestamp_since_poweron_ms,real_time_clock,temperature,pressure,humidity,gas_resistance,heater_profile_step_index,gas_valid,heater_stable,error_code
8424,25187977,0,27.153,975.486,41.114,73101.086,4,1,1,0
8425,25190967,0,27.126,975.493,41.240,72727.273,5,1,1,0
8426,25193957,0,27.090,975.481,41.342,72418.672,6,1,1,0
8427,25196947,0,27.065,975.460,41.457,71930.320,7,1,1,0
8428,25199937,0,27.038,975.468,41.590,72295.961,8,1,1,0
8429,25202927,0,27.018,975.454,41.570,72665.344,9,1,1,0
8430,25205917,0,27.005,975.471,41.527,72418.672,0,1,1,0
8431,25208907,0,26.997,975.451,41.538,72851.453,1,1,1,0
8432,25211897,0,27.008,975.464,41.622,73163.758,2,1,1,0
8433,25214887,0,27.020,975.451,41.777,72603.516,3,1,1,0
8434,25217877,0,27.038,975.456,41.903,72418.672,4,1,1,0
8435,25220867,0,27.073,975.473,42.037,72234.766,5,1,1,0
8436,25223857,0,27.121,975.426,42.137,72051.789,6,1,1,0
8437,25226847,0,27.201,975.480,42.182,71628.430,7,1,1,0
8438,25229837,0,27.277,975.455,42.155,72913.703,8,1,1,0
8439,25232827,0,27.347,975.482,42.092,72913.703,9,1,1,0
8440,25235817,0,27.402,975.488,41.867,71748.883,0,1,1,0
8441,25238807,0,27.437,975.474,41.700,72665.344,1,1,1,0
8442,25241797,0,27.452,975.477,41.560,73038.516,2,1,1,0
8443,25244787,0,27.463,975.496,41.443,72789.312,3,1,1,0
8444,25247777,0,27.455,975.497,41.301,72789.312,4,1,1,0
8445,25250767,0,27.430,975.494,41.168,72727.273,5,1,1,0
8446,25253757,0,27.392,975.485,41.152,73101.086,6,1,1,0
8447,25256747,0,27.357,975.483,41.131,72295.961,7,1,1,0
8448,25259737,0,27.319,975.476,41.203,72851.453,8,1,1,0
8449,25262727,0,27.284,975.488,41.305,71748.883,9,1,1,0
8450,25265717,0,27.254,975.475,41.414,73038.516,0,1,1,0
8451,25268707,0,27.226,975.459,41.470,72418.672,1,1,1,0
8452,25271697,0,27.209,975.493,41.438,71809.258,2,1,1,0
8453,25274687,0,27.181,975.454,41.406,72112.680,3,1,1,0
8454,25277677,0,27.173,975.457,41.411,73542.086,4,1,1,0
8455,25280667,0,27.176,975.452,41.493,72357.266,5,1,1,0
8456,25283657,0,27.181,975.466,41.577,71809.258,6,1,1,0
8457,25286647,0,27.199,975.457,41.673,72173.664,7,1,1,0
8458,25289637,0,27.214,975.447,41.734,73352.438,8,1,1,0
8459,25292627,0,27.236,975.458,41.784,72789.312,9,1,1,0
8460,25295617,0,27.264,975.456,41.846,72913.703,0,1,1,0
8461,25298607,0,27.297,975.486,41.861,71388.734,1,1,1,0
8462,25301597,0,27.327,975.475,41.770,73163.758,2,1,1,0
8463,25304587,0,27.370,975.478,41.686,72480.180,3,1,1,0
8464,25307577,0,27.402,975.474,41.649,71991.000,4,1,1,0
8465,25310567,0,27.417,975.485,41.568,72603.516,5,1,1,0
8466,25313557,0,27.415,975.482,41.426,72665.344,6,1,1,0
8467,25316547,0,27.397,975.475,41.235,73038.516,7,1,1,0
8468,25319537,0,27.372,975.486,41.138,72295.961,8,1,1,0
8469,25322527,0,27.332,975.488,41.040,72480.180,9,1,1,0
8470,25325517,0,27.294,975.441,41.006,73669.062,0,1,1,0
8471,25328507,0,27.251,975.475,40.966,73163.758,1,1,1,0
8472,25331497,0,27.214,975.458,40.991,72173.664,2,1,1,0
8473,25334487,0,27.166,975.446,41.068,72789.312,3,1,1,0
8474,25337477,0,27.141,975.442,41.083,72913.703,4,1,1,0
8475,25340467,0,27.113,975.483,41.203,72789.312,5,1,1,0
8476,25343457,0,27.073,975.464,41.187,72665.344,6,1,1,0
8477,25346447,0,27.055,975.464,41.150,74245.938,7,1,1,0
8478,25349437,0,27.045,975.470,41.102,73226.547,8,1,1,0
8479,25352427,0,27.045,975.467,41.196,73101.086,9,1,1,0
8480,25355417,0,27.068,975.476,41.257,73415.547,0,1,1,0
8481,25358407,0,27.116,975.481,41.280,73163.758,1,1,1,0
8482,25361397,0,27.161,975.465,41.315,73352.438,2,1,1,0
8483,25364387,0,27.206,975.457,41.367,72541.797,3,1,1,0
8484,25367377,0,27.246,975.460,41.407,73605.523,4,1,1,0
8485,25370367,0,27.284,975.474,41.340,73732.719,5,1,1,0
8486,25373357,0,27.304,975.495,41.231,73163.758,6,1,1,0
8487,25376347,0,27.302,975.475,41.136,72913.703,7,1,1,0
8488,25379337,0,27.307,975.479,41.049,73669.062,8,1,1,0
8489,25382327,0,27.302,975.472,41.007,73796.484,9,1,1,0
8490,25385317,0,27.289,975.465,40.935,73226.547,0,1,1,0
8491,25388307,0,27.279,975.479,40.893,73796.484,1,1,1,0
8492,25391297,0,27.266,975.465,40.897,72976.055,2,1,1,0
8493,25394287,0,27.279,975.475,40.957,72603.516,3,1,1,0
8494,25397277,0,27.304,975.477,41.001,73988.438,4,1,1,0
8495,25400267,0,27.334,975.506,41.005,74181.398,5,1,1,0
8496,25403257,0,27.357,975.474,41.031,72789.312,6,1,1,0
8497,25406247,0,27.405,975.492,41.142,73924.344,7,1,1,0
8498,25409237,0,27.450,975.477,41.194,73732.719,8,1,1,0
8499,25412227,0,27.495,975.482,41.176,73352.438,9,1,1,0
8500,25415217,0,27.523,975.486,41.132,73163.758,0,1,1,0
8501,25418207,0,27.543,975.491,41.087,73669.062,1,1,1,0
8502,25421197,0,27.551,975.492,40.993,73289.438,2,1,1,0
8503,25424187,0,27.533,975.492,40.803,73478.758,3,1,1,0
8504,25427177,0,27.508,975.479,40.683,73038.516,4,1,1,0
8505,25430167,0,27.490,975.478,40.658,73669.062,5,1,1,0
8506,25433157,0,27.470,975.489,40.708,73163.758,6,1,1,0
8507,25436147,0,27.455,975.481,40.736,73924.344,7,1,1,0
8508,25439137,0,27.432,975.495,40.780,73542.086,8,1,1,0
8509,25442127,0,27.407,975.470,40.807,73289.438,9,1,1,0
8510,25445117,0,27.390,975.476,40.834,73163.758,0,1,1,0
8511,25448107,0,27.352,975.468,40.860,73669.062,1,1,1,0
8512,25451097,0,27.332,975.456,40.916,72541.797,2,1,1,0
8513,25454087,0,27.297,975.496,40.930,73352.438,3,1,1,0
8514,25457077,0,27.256,975.470,40.925,73796.484,4,1,1,0
8515,25460067,0,27.204,975.463,40.949,73669.062,5,1,1,0
8516,25463057,0,27.161,975.463,40.974,73669.062,6,1,1,0
8517,25466047,0,27.118,975.472,40.969,73478.758,7,1,1,0
8518,25469037,0,27.080,975.484,40.988,73101.086,8,1,1,0
8519,25472027,0,27.043,975.460,41.001,72851.453,9,1,1,0
8520,25475017,0,27.008,975.477,41.033,73038.516,0,1,1,0
8521,25478007,0,26.962,975.459,41.092,73352.438,1,1,1,0
8522,25480997,0,26.930,975.476,41.218,73289.438,2,1,1,0
8523,25483987,0,26.892,975.477,41.326,73605.523,3,1,1,0
8524,25486977,0,26.852,975.470,41.422,73163.758,4,1,1,0
8525,25489967,0,26.816,975.487,41.506,73924.344,5,1,1,0
8526,25492957,0,26.774,975.486,41.590,73038.516,6,1,1,0
8527,25495947,0,26.734,975.479,41.680,73542.086,7,1,1,0
8528,25498937,0,26.696,975.476,41.776,73415.547,8,1,1,0
8529,25501927,0,26.658,975.481,41.860,73796.484,9,1,1,0
8530,25504917,0,26.618,975.469,41.926,73796.484,0,1,1,0
8531,25507907,0,26.573,975.467,41.951,73924.344,1,1,1,0
8532,25510897,0,26.530,975.485,41.999,73669.062,2,1,1,0
8533,25513887,0,26.495,975.468,42.066,74181.398,3,1,1,0
8534,25516877,0,26.462,975.484,42.151,73478.758,4,1,1,0
8535,25519867,0,26.424,975.472,42.182,73924.344,5,1,1,0
8536,25522857,0,26.402,975.463,42.268,74181.398,6,1,1,0
8537,25525847,0,26.366,975.467,42.412,73924.344,7,1,1,0
8538,25528837,0,26.336,975.479,42.474,74505.242,8,1,1,0
8539,25531827,0,26.306,975.468,42.536,74181.398,9,1,1,0
8540,25534817,0,26.289,975.493,42.623,73988.438,0,1,1,0
8541,25537807,0,26.263,975.479,42.632,74310.594,1,1,1,0
8542,25540797,0,26.251,975.492,42.684,74505.242,2,1,1,0
8543,25543787,0,26.223,975.508,42.698,74310.594,3,1,1,0
8544,25546777,0,26.186,975.487,42.712,74310.594,4,1,1,0
8545,25549767,0,26.160,975.490,42.768,74052.648,5,1,1,0
8546,25552757,0,26.143,975.509,42.843,74505.242,6,1,1,0
8547,25555747,0,26.125,975.497,42.925,73542.086,7,1,1,0
8548,25558737,0,26.113,975.496,42.983,75095.336,8,1,1,0
8549,25561727,0,26.092,975.492,43.028,74831.922,9,1,1,0
8550,25564717,0,26.075,975.486,43.091,74245.938,0,1,1,0
8551,25567707,0,26.060,975.477,43.060,74700.906,1,1,1,0
8552,25570697,0,26.040,975.504,43.034,74963.398,2,1,1,0
8553,25573687,0,26.015,975.461,43.072,75227.742,3,1,1,0
8554,25576677,0,25.992,975.463,43.111,74505.242,4,1,1,0
8555,25579667,0,25.977,975.489,43.145,74440.242,5,1,1,0
8556,25582657,0,25.957,975.466,43.214,74375.359,6,1,1,0
8557,25585647,0,25.934,975.487,43.212,75095.336,7,1,1,0
8558,25588637,0,25.919,975.514,43.246,75161.477,8,1,1,0
8559,25591627,0,25.904,975.485,43.315,75227.742,9,1,1,0
8560,25594617,0,25.886,975.481,43.361,74766.352,0,1,1,0
8561,25597607,0,25.869,975.494,43.442,75095.336,1,1,1,0
8562,25600597,0,25.859,975.501,43.477,74440.242,2,1,1,0
8563,25603587,0,25.826,975.473,43.479,74897.602,3,1,1,0
8564,25606577,0,25.816,975.495,43.484,74766.352,4,1,1,0
8565,25609567,0,25.798,975.501,43.559,75029.305,5,1,1,0
8566,25612557,0,25.786,975.509,43.647,75360.609,6,1,1,0
8567,25615547,0,25.781,975.503,43.712,74897.602,7,1,1,0
8568,25618537,0,25.768,975.501,43.734,74897.602,8,1,1,0
8569,25621527,0,25.756,975.510,43.763,75095.336,9,1,1,0
8570,25624517,0,25.751,975.519,43.816,74766.352,0,1,1,0
8571,25627507,0,25.738,975.537,43.850,74963.398,1,1,1,0
8572,25630497,0,25.725,975.526,43.873,75095.336,2,1,1,0
8573,25633487,0,25.715,975.530,43.860,74700.906,3,1,1,0
8574,25636477,0,25.700,975.520,43.864,75227.742,4,1,1,0
8575,25639467,0,25.695,975.520,43.899,74310.594,5,1,1,0
8576,25642457,0,25.690,975.535,43.887,74766.352,6,1,1,0
8577,25645447,0,25.680,975.526,43.915,75095.336,7,1,1,0
8578,25648437,0,25.675,975.513,43.897,74897.602,8,1,1,0
8579,25651427,0,25.665,975.521,43.925,75427.227,9,1,1,0
8580,25654417,0,25.653,975.506,43.930,74375.359,0,1,1,0
8581,25657407,0,25.655,975.518,44.008,74766.352,1,1,1,0
8582,25660397,0,25.653,975.545,44.055,74766.352,2,1,1,0
8583,25663387,0,25.648,975.505,44.073,75095.336,3,1,1,0
8584,25666377,0,25.643,975.524,44.132,74897.602,4,1,1,0
8585,25669367,0,25.637,975.536,44.179,74963.398,5,1,1,0
8586,25672357,0,25.622,975.535,44.177,75095.336,6,1,1,0
8587,25675347,0,25.622,975.530,44.183,74700.906,7,1,1,0
8588,25678337,0,25.605,975.525,44.187,74440.242,8,1,1,0
8589,25681327,0,25.592,975.511,44.162,74831.922,9,1,1,0
8590,25684317,0,25.595,975.522,44.246,74700.906,0,1,1,0
8591,25687307,0,25.590,975.536,44.353,74700.906,1,1,1,0
8592,25690297,0,25.590,975.516,44.401,74570.344,2,1,1,0
8593,25693287,0,25.587,975.509,44.431,74963.398,3,1,1,0
8594,25696277,0,25.585,975.521,44.418,74897.602,4,1,1,0
8595,25699267,0,25.590,975.508,44.461,74440.242,5,1,1,0
8596,25702257,0,25.600,975.546,44.486,74245.938,6,1,1,0
8597,25705247,0,25.585,975.521,44.436,74505.242,7,1,1,0
8598,25708237,0,25.587,975.527,44.383,74570.344,8,1,1,0
8599,25711227,0,25.585,975.559,44.388,74440.242,9,1,1,0
8600,25714217,0,25.577,975.526,44.417,74181.398,0,1,1,0
8601,25717207,0,25.572,975.513,44.399,74766.352,1,1,1,0
8602,25720197,0,25.572,975.540,44.429,74181.398,2,1,1,0
8603,25723187,0,25.572,975.553,44.405,74505.242,3,1,1,0
8604,25726177,0,25.562,975.502,44.422,74635.570,4,1,1,0
8605,25729167,0,25.557,975.537,44.457,74700.906,5,1,1,0
8606,25732157,0,25.552,975.508,44.516,74831.922,6,1,1,0
8607,25735147,0,25.557,975.528,44.523,74052.648,7,1,1,0
8608,25738137,0,25.552,975.556,44.474,74831.922,8,1,1,0
8609,25741127,0,25.552,975.524,44.510,74635.570,9,1,1,0
8610,25744117,0,25.549,975.533,44.516,75095.336,0,1,1,0
8611,25747107,0,25.552,975.528,44.516,74700.906,1,1,1,0
8612,25750097,0,25.552,975.521,44.516,74700.906,2,1,1,0
8613,25753087,0,25.555,975.555,44.558,74963.398,3,1,1,0
8614,25756077,0,25.555,975.541,44.594,73924.344,4,1,1,0
8615,25759067,0,25.542,975.543,44.563,74635.570,5,1,1,0
8616,25762057,0,25.534,975.537,44.556,74570.344,6,1,1,0
8617,25765047,0,25.539,975.536,44.551,73924.344,7,1,1,0
8618,25768037,0,25.534,975.550,44.598,74181.398,8,1,1,0
8619,25771027,0,25.527,975.536,44.549,74440.242,9,1,1,0
8620,25774017,0,25.519,975.525,44.524,74245.938,0,1,1,0
8621,25777007,0,25.519,975.529,44.536,74635.570,1,1,1,0
8622,25779997,0,25.512,975.512,44.535,74116.969,2,1,1,0
8623,25782987,0,25.514,975.526,44.548,74635.570,3,1,1,0
8624,25785977,0,25.509,975.524,44.517,74963.398,4,1,1,0
8625,25788967,0,25.514,975.523,44.518,75029.305,5,1,1,0
8626,25791957,0,25.509,975.533,44.475,74700.906,6,1,1,0
8627,25794947,0,25.494,975.502,44.473,74181.398,7,1,1,0
8628,25797937,0,25.489,975.501,44.449,74181.398,8,1,1,0
8629,25800927,0,25.489,975.519,44.467,74831.922,9,1,1,0
8630,25803917,0,25.484,975.531,44.472,74700.906,0,1,1,0
8631,25806907,0,25.482,975.549,44.496,75095.336,1,1,1,0
8632,25809897,0,25.479,975.540,44.520,74635.570,2,1,1,0
8633,25812887,0,25.474,975.525,44.531,75029.305,3,1,1,0
8634,25815877,0,25.474,975.520,44.543,74310.594,4,1,1,0
8635,25818867,0,25.477,975.527,44.537,74831.922,5,1,1,0
8636,25821857,0,25.469,975.526,44.548,74897.602,6,1,1,0
8637,25824847,0,25.469,975.534,44.518,74245.938,7,1,1,0
8638,25827837,0,25.467,975.523,44.506,75095.336,8,1,1,0
8639,25830827,0,25.464,975.524,44.566,74245.938,9,1,1,0
8640,25833817,0,25.472,975.548,44.687,74375.359,0,1,1,0
8641,25836807,0,25.477,975.525,44.831,73988.438,1,1,1,0
8642,25839797,0,25.474,975.518,44.861,74440.242,2,1,1,0
8643,25842787,0,25.477,975.527,44.831,73924.344,3,1,1,0
8644,25845777,0,25.477,975.525,44.783,75029.305,4,1,1,0
8645,25848767,0,25.487,975.542,44.784,74052.648,5,1,1,0
8646,25851757,0,25.474,975.536,44.765,74181.398,6,1,1,0
8647,25854747,0,25.479,975.533,44.819,74052.648,7,1,1,0
8648,25857737,0,25.489,975.558,44.905,74052.648,8,1,1,0
8649,25860727,0,25.479,975.531,44.915,74505.242,9,1,1,0
8650,25863717,0,25.477,975.522,44.903,74181.398,0,1,1,0
8651,25866707,0,25.487,975.526,44.916,73988.438,1,1,1,0
8652,25869697,0,25.489,975.535,44.929,74052.648,2,1,1,0
8653,25872687,0,25.497,975.534,44.936,73988.438,3,1,1,0
8654,25875677,0,25.492,975.516,44.941,73924.344,4,1,1,0
8655,25878667,0,25.502,975.529,44.990,73860.359,5,1,1,0
8656,25881657,0,25.497,975.527,45.056,73924.344,6,1,1,0
8657,25884647,0,25.507,975.538,45.051,74635.570,7,1,1,0
8658,25887637,0,25.509,975.540,44.967,74700.906,8,1,1,0
8659,25890627,0,25.499,975.527,44.936,74181.398,9,1,1,0
8660,25893617,0,25.514,975.532,44.896,74310.594,0,1,1,0
8661,25896607,0,25.557,975.521,44.913,73415.547,1,1,1,0
8662,25899597,0,25.602,975.537,44.948,74375.359,2,1,1,0
8663,25902587,0,25.645,975.541,44.947,73924.344,3,1,1,0
8664,25905577,0,25.673,975.521,44.902,73415.547,4,1,1,0
8665,25908567,0,25.680,975.524,44.867,73542.086,5,1,1,0
8666,25911557,0,25.690,975.502,44.766,73796.484,6,1,1,0
8667,25914547,0,25.690,975.521,44.706,73415.547,7,1,1,0
8668,25917537,0,25.688,975.535,44.652,73669.062,8,1,1,0
8669,25920527,0,25.678,975.524,44.627,74052.648,9,1,1,0
8670,25923517,0,25.675,975.527,44.651,74245.938,0,1,1,0
8671,25926507,0,25.685,975.540,44.646,73163.758,1,1,1,0
8672,25929497,0,25.685,975.523,44.634,73988.438,2,1,1,0
8673,25932487,0,25.678,975.522,44.591,73415.547,3,1,1,0
8674,25935477,0,25.678,975.533,44.549,73860.359,4,1,1,0
8675,25938467,0,25.665,975.514,44.542,73796.484,5,1,1,0
8676,25941457,0,25.660,975.535,44.589,73860.359,6,1,1,0
8677,25944447,0,25.650,975.537,44.570,74181.398,7,1,1,0
8678,25947437,0,25.630,975.522,44.489,73415.547,8,1,1,0
8679,25950427,0,25.627,975.529,44.501,73542.086,9,1,1,0
8680,25953417,0,25.610,975.541,44.487,74245.938,0,1,1,0
8681,25956407,0,25.605,975.541,44.486,74310.594,1,1,1,0
8682,25959397,0,25.592,975.533,44.533,74310.594,2,1,1,0
8683,25962387,0,25.582,975.514,44.562,73605.523,3,1,1,0
8684,25965377,0,25.585,975.527,44.592,74245.938,4,1,1,0
8685,25968367,0,25.580,975.528,44.603,73542.086,5,1,1,0
8686,25971357,0,25.577,975.499,44.567,74245.938,6,1,1,0
8687,25974347,0,25.577,975.508,44.579,73669.062,7,1,1,0
8688,25977337,0,25.572,975.526,44.555,73796.484,8,1,1,0
8689,25980327,0,25.572,975.526,44.519,74375.359,9,1,1,0
8690,25983317,0,25.565,975.522,44.494,74116.969,0,1,1,0
8691,25986307,0,25.565,975.529,44.518,73542.086,1,1,1,0
8692,25989297,0,25.562,975.518,44.493,73796.484,2,1,1,0
8693,25992287,0,25.557,975.519,44.469,73732.719,3,1,1,0
8694,25995277,0,25.555,975.521,44.433,74052.648,4,1,1,0
8695,25998267,0,25.547,975.510,44.432,73924.344,5,1,1,0
8696,26001257,0,25.534,975.509,44.430,74245.938,6,1,1,0
8697,26004247,0,25.544,975.547,44.425,73988.438,7,1,1,0
8698,26007237,0,25.534,975.542,44.394,74116.969,8,1,1,0
8699,26010227,0,25.529,975.517,44.394,74570.344,9,1,1,0
8700,26013217,0,25.524,975.519,44.393,74766.352,0,1,1,0
8701,26016207,0,25.519,975.502,44.429,74505.242,1,1,1,0
8702,26019197,0,25.532,975.528,44.430,74181.398,2,1,1,0
8703,26022187,0,25.524,975.506,44.477,73924.344,3,1,1,0
8704,26025177,0,25.549,975.538,44.468,74440.242,4,1,1,0
8705,26028167,0,25.557,975.532,44.481,74700.906,5,1,1,0
8706,26031157,0,25.572,975.524,44.417,74635.570,6,1,1,0
8707,26034147,0,25.562,975.513,44.422,74440.242,7,1,1,0
8708,26037137,0,25.570,975.535,44.393,74440.242,8,1,1,0
8709,26040127,0,25.567,975.534,44.410,74570.344,9,1,1,0
8710,26043117,0,25.570,975.524,44.422,74052.648,0,1,1,0
8711,26046107,0,25.565,975.529,44.458,73732.719,1,1,1,0
8712,26049097,0,25.565,975.534,44.446,73988.438,2,1,1,0
8713,26052087,0,25.560,975.509,44.469,73732.719,3,1,1,0
8714,26055077,0,25.562,975.530,44.458,74181.398,4,1,1,0
8715,26058067,0,25.562,975.541,44.493,74440.242,5,1,1,0
8716,26061057,0,25.547,975.513,44.492,74310.594,6,1,1,0
8717,26064047,0,25.547,975.524,44.474,74181.398,7,1,1,0
8718,26067037,0,25.547,975.529,44.552,74052.648,8,1,1,0
8719,26070027,0,25.555,975.539,44.612,73924.344,9,1,1,0
8720,26073017,0,25.549,975.515,44.612,73478.758,0,1,1,0
8721,26076007,0,25.549,975.519,44.588,73796.484,1,1,1,0
8722,26078997,0,25.552,975.528,44.564,74245.938,2,1,1,0
8723,26081987,0,25.547,975.549,44.540,73796.484,3,1,1,0
8724,26084977,0,25.547,975.526,44.546,74181.398,4,1,1,0
8725,26087967,0,25.539,975.513,44.539,74245.938,5,1,1,0
8726,26090957,0,25.544,975.536,44.479,73860.359,6,1,1,0
8727,26093947,0,25.549,975.506,44.462,73860.359,7,1,1,0
8728,26096937,0,25.552,975.526,44.468,74181.398,8,1,1,0
8729,26099927,0,25.552,975.521,44.432,74310.594,9,1,1,0
8730,26102917,0,25.552,975.548,44.378,74310.594,0,1,1,0
8731,26105907,0,25.549,975.540,44.414,74440.242,1,1,1,0
8732,26108897,0,25.544,975.522,44.431,74375.359,2,1,1,0
8733,26111887,0,25.544,975.527,44.473,74440.242,3,1,1,0
8734,26114877,0,25.532,975.526,44.490,74310.594,4,1,1,0
8735,26117867,0,25.522,975.525,44.465,74505.242,5,1,1,0
8736,26120857,0,25.517,975.511,44.446,74831.922,6,1,1,0
8737,26123847,0,25.502,975.533,44.456,74245.938,7,1,1,0
8738,26126837,0,25.502,975.538,44.516,74052.648,8,1,1,0
8739,26129827,0,25.494,975.539,44.521,74052.648,9,1,1,0
8740,26132817,0,25.482,975.554,44.520,74052.648,0,1,1,0
8741,26135807,0,25.472,975.536,44.495,74181.398,1,1,1,0
8742,26138797,0,25.459,975.538,44.499,74766.352,2,1,1,0
8743,26141787,0,25.444,975.519,44.504,74245.938,3,1,1,0
8744,26144777,0,25.446,975.551,44.522,74440.242,4,1,1,0
8745,26147767,0,25.444,975.542,44.569,74310.594,5,1,1,0
8746,26150757,0,25.444,975.537,44.605,73988.438,6,1,1,0
8747,26153747,0,25.441,975.533,44.617,74245.938,7,1,1,0
8748,26156737,0,25.431,975.532,44.664,74375.359,8,1,1,0
8749,26159727,0,25.444,975.546,44.725,73924.344,9,1,1,0
8750,26162717,0,25.441,975.531,44.731,74052.648,0,1,1,0
8751,26165707,0,25.426,975.526,44.669,74245.938,1,1,1,0
8752,26168697,0,25.431,975.520,44.682,74181.398,2,1,1,0
8753,26171687,0,25.431,975.532,44.670,74635.570,3,1,1,0
8754,26174677,0,25.434,975.549,44.682,73924.344,4,1,1,0
8755,26177667,0,25.431,975.539,44.664,73924.344,5,1,1,0
8756,26180657,0,25.429,975.532,44.658,73796.484,6,1,1,0
8757,26183647,0,25.439,975.554,44.647,73796.484,7,1,1,0
8758,26186637,0,25.421,975.528,44.645,74440.242,8,1,1,0
8759,26189627,0,25.431,975.541,44.652,73924.344,9,1,1,0
8760,26192617,0,25.431,975.520,44.664,74505.242,0,1,1,0
8761,26195607,0,25.434,975.525,44.670,74181.398,1,1,1,0
8762,26198597,0,25.429,975.532,44.675,74181.398,2,1,1,0
8763,26201587,0,25.434,975.540,44.724,74181.398,3,1,1,0
8764,26204577,0,25.424,975.514,44.705,74635.570,4,1,1,0
8765,26207567,0,25.431,975.525,44.694,74310.594,5,1,1,0
8766,26210557,0,25.426,975.535,44.687,74440.242,6,1,1,0
8767,26213547,0,25.421,975.526,44.663,74116.969,7,1,1,0
8768,26216537,0,25.424,975.525,44.705,74181.398,8,1,1,0
8769,26219527,0,25.414,975.513,44.740,73860.359,9,1,1,0
8770,26222517,0,25.406,975.516,44.751,74440.242,0,1,1,0
8771,26225507,0,25.411,975.540,44.775,74700.906,1,1,1,0
8772,26228497,0,25.401,975.533,44.798,74440.242,2,1,1,0
8773,26231487,0,25.401,975.521,44.804,74700.906,3,1,1,0
8774,26234477,0,25.391,975.522,44.821,74052.648,4,1,1,0
8775,26237467,0,25.396,975.531,44.840,74052.648,5,1,1,0
8776,26240457,0,25.389,975.534,44.857,73924.344,6,1,1,0
8777,26243447,0,25.391,975.524,44.863,74116.969,7,1,1,0
8778,26246437,0,25.389,975.520,44.881,73924.344,8,1,1,0
8779,26249427,0,25.386,975.520,44.892,73860.359,9,1,1,0
8780,26252417,0,25.391,975.536,44.893,73860.359,0,1,1,0
8781,26255407,0,25.391,975.536,44.869,73924.344,1,1,1,0
8782,26258397,0,25.374,975.542,44.801,73860.359,2,1,1,0
8783,26261387,0,25.371,975.525,44.747,74116.969,3,1,1,0
8784,26264377,0,25.366,975.543,44.722,74570.344,4,1,1,0
8785,26267367,0,25.351,975.533,44.720,74375.359,5,1,1,0
8786,26270357,0,25.341,975.528,44.671,74181.398,6,1,1,0
8787,26273347,0,25.333,975.524,44.670,74700.906,7,1,1,0
8788,26276337,0,25.318,975.509,44.662,74245.938,8,1,1,0
8789,26279327,0,25.321,975.525,44.693,74181.398,9,1,1,0
8790,26282317,0,25.321,975.532,44.699,74375.359,0,1,1,0
8791,26285307,0,25.308,975.531,44.709,74181.398,1,1,1,0
8792,26288297,0,25.313,975.531,44.728,74181.398,2,1,1,0
8793,26291287,0,25.306,975.542,44.703,74440.242,3,1,1,0
8794,26294277,0,25.293,975.514,44.689,74375.359,4,1,1,0
8795,26297267,0,25.293,975.528,44.713,73732.719,5,1,1,0
8796,26300257,0,25.286,975.526,44.755,75029.305,6,1,1,0
8797,26303247,0,25.286,975.529,44.857,73924.344,7,1,1,0
8798,26306237,0,25.286,975.533,44.881,73605.523,8,1,1,0
8799,26309227,0,25.286,975.524,44.911,74505.242,9,1,1,0
8800,26312217,0,25.278,975.525,44.946,74310.594,0,1,1,0
8801,26315207,0,25.275,975.512,44.987,74766.352,1,1,1,0
8802,26318197,0,25.275,975.532,45.029,74245.938,2,1,1,0
8803,26321187,0,25.268,975.528,45.047,74505.242,3,1,1,0
8804,26324177,0,25.268,975.546,45.083,73732.719,4,1,1,0
8805,26327167,0,25.258,975.529,45.123,73605.523,5,1,1,0
8806,26330157,0,25.258,975.516,45.172,74505.242,6,1,1,0
8807,26333147,0,25.248,975.510,45.182,74181.398,7,1,1,0
8808,26336137,0,25.255,975.536,45.183,73924.344,8,1,1,0
8809,26339127,0,25.258,975.541,45.190,73988.438,9,1,1,0
8810,26342117,0,25.253,975.543,45.177,73860.359,0,1,1,0
8811,26345107,0,25.250,975.543,45.189,74310.594,1,1,1,0
8812,26348097,0,25.258,975.534,45.190,73924.344,2,1,1,0
8813,26351087,0,25.253,975.521,45.177,74116.969,3,1,1,0
8814,26354077,0,25.250,975.535,45.165,74116.969,4,1,1,0
8815,26357067,0,25.253,975.534,45.159,74570.344,5,1,1,0
8816,26360057,0,25.258,975.522,45.160,74635.570,6,1,1,0
8817,26363047,0,25.263,975.533,45.124,73988.438,7,1,1,0
8818,26366037,0,25.263,975.529,45.124,73988.438,8,1,1,0
8819,26369027,0,25.270,975.532,45.125,74440.242,9,1,1,0
8820,26372017,0,25.270,975.528,45.113,73988.438,0,1,1,0
8821,26375007,0,25.270,975.526,45.107,73924.344,1,1,1,0
8822,26377997,0,25.275,975.527,45.096,74116.969,2,1,1,0
8823,26380987,0,25.283,975.518,45.078,73860.359,3,1,1,0
8824,26383977,0,25.288,975.538,45.049,73542.086,4,1,1,0
8825,26386967,0,25.281,975.516,45.036,74440.242,5,1,1,0
8826,26389957,0,25.288,975.538,45.049,74181.398,6,1,1,0
8827,26392947,0,25.286,975.544,45.013,74116.969,7,1,1,0
8828,26395937,0,25.283,975.531,45.036,73732.719,8,1,1,0
8829,26398927,0,25.278,975.532,45.048,74181.398,9,1,1,0
8830,26401917,0,25.281,975.527,45.090,74052.648,0,1,1,0
8831,26404907,0,25.283,975.538,45.169,74181.398,1,1,1,0
8832,26407897,0,25.281,975.543,45.204,73924.344,2,1,1,0
